StudyID,RecordID,Virus,Virus.Order,Virus.Family,Virus.Genus,VirusSpecies,Bat_Name,HostFamily,HostGenus,HostSpecies,Genus_spp,N_Individuals,DetectionMethod,SampleType,N_Sample_Pos,N_Sample_Tested,SubsequentTest,Isolate,Sequence,Notes,FirstAuthor,Title,Year,Sampling_Notes,Year_Sampled,MeanYear,Source,N_spp,N_Bats,N_Killed,Prop_Killed,N_Samples,No_Novel_Viruses,N_Total_Viruses,ViralFamiliesTest,General_Notes,Full_Reference,DetMethCat,SampleCat,KillNum,SampPosNum,PrevPos
AB13,887,HeV,Mononegavirales,Paramyxoviridae,Henipavirus,Hendra virus,Great Flying Fox,Pteropodidae,Pteropus,neohibernicus,Pteropus_neohibernicus,9,VNT,serum,1,9,0,0,NA,,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Serology,Blood,0,1,0.111111111
AB13,888,NiV,Mononegavirales,Paramyxoviridae,Henipavirus,Nipah Virus,Great Flying Fox,Pteropodidae,Pteropus,neohibernicus,Pteropus_neohibernicus,9,VNT,serum,1,9,0,0,NA,,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Serology,Blood,0,1,0.111111111
AB13,889,HenipaV,Mononegavirales,Paramyxoviridae,Henipavirus,Nipah and Hendra virus,Great Flying Fox,Pteropodidae,Pteropus,neohibernicus,Pteropus_neohibernicus,9,VNT,serum,5,9,0,0,NA,,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Serology,Blood,0,1,0.555555556
AB13,890,HeV,Mononegavirales,Paramyxoviridae,Henipavirus,Hendra virus,Great Flying Fox,Pteropodidae,Pteropus,neohibernicus,Pteropus_neohibernicus,9,Q-RT-PCR,blood,0,9,1,NA,NA,,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Molecular,Blood,0,0,0
AB13,891,HeV,Mononegavirales,Paramyxoviridae,Henipavirus,Hendra virus,Great Flying Fox,Pteropodidae,Pteropus,neohibernicus,Pteropus_neohibernicus,9,Q-RT-PCR,urine,0,9,1,NA,NA,,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Molecular,Urine,0,0,0
AB13,892,HeV,Mononegavirales,Paramyxoviridae,Henipavirus,Hendra virus,Great Flying Fox,Pteropodidae,Pteropus,neohibernicus,Pteropus_neohibernicus,9,Q-RT-PCR,saliva,0,9,1,NA,NA,,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Molecular,Saliva,0,0,0
AB13,893,NiV,Mononegavirales,Paramyxoviridae,Henipavirus,Nipah Virus,Great Flying Fox,Pteropodidae,Pteropus,neohibernicus,Pteropus_neohibernicus,9,Q-RT-PCR,blood,0,9,1,NA,NA,,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Molecular,Blood,0,0,0
AB13,894,NiV,Mononegavirales,Paramyxoviridae,Henipavirus,Nipah Virus,Great Flying Fox,Pteropodidae,Pteropus,neohibernicus,Pteropus_neohibernicus,9,Q-RT-PCR,urine,0,9,1,NA,NA,,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Molecular,Urine,0,0,0
AB13,895,NiV,Mononegavirales,Paramyxoviridae,Henipavirus,Nipah Virus,Great Flying Fox,Pteropodidae,Pteropus,neohibernicus,Pteropus_neohibernicus,9,Q-RT-PCR,saliva,0,9,1,NA,NA,,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Molecular,Saliva,0,0,0
AB13,896,HeV,Mononegavirales,Paramyxoviridae,Henipavirus,Hendra virus,Moluccan Naked-backed Fruit Bat,Pteropodidae,Dobsonia,moluccensis,Dobsonia_moluccensis,8,VNT,serum,0,8,0,NA,NA,note: called Dobsonia magna in study,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Serology,Blood,0,0,0
AB13,897,NiV,Mononegavirales,Paramyxoviridae,Henipavirus,Nipah Virus,Moluccan Naked-backed Fruit Bat,Pteropodidae,Dobsonia,moluccensis,Dobsonia_moluccensis,8,VNT,serum,1,8,0,0,NA,note: called Dobsonia magna in study,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Serology,Blood,0,1,0.125
AB13,898,HenipaV,Mononegavirales,Paramyxoviridae,Henipavirus,Nipah and Hendra virus,Moluccan Naked-backed Fruit Bat,Pteropodidae,Dobsonia,moluccensis,Dobsonia_moluccensis,8,VNT,serum,0,8,0,NA,NA,note: called Dobsonia magna in study,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Serology,Blood,0,0,0
AB13,899,HeV,Mononegavirales,Paramyxoviridae,Henipavirus,Hendra virus,Moluccan Naked-backed Fruit Bat,Pteropodidae,Dobsonia,moluccensis,Dobsonia_moluccensis,8,Q-RT-PCR,blood,0,8,1,NA,NA,note: called Dobsonia magna in study,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Molecular,Blood,0,0,0
AB13,900,HeV,Mononegavirales,Paramyxoviridae,Henipavirus,Hendra virus,Moluccan Naked-backed Fruit Bat,Pteropodidae,Dobsonia,moluccensis,Dobsonia_moluccensis,8,Q-RT-PCR,urine,0,8,1,NA,NA,note: called Dobsonia magna in study,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Molecular,Urine,0,0,0
AB13,901,HeV,Mononegavirales,Paramyxoviridae,Henipavirus,Hendra virus,Moluccan Naked-backed Fruit Bat,Pteropodidae,Dobsonia,moluccensis,Dobsonia_moluccensis,8,Q-RT-PCR,saliva,0,8,1,NA,NA,note: called Dobsonia magna in study,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Molecular,Saliva,0,0,0
AB13,902,NiV,Mononegavirales,Paramyxoviridae,Henipavirus,Nipah Virus,Moluccan Naked-backed Fruit Bat,Pteropodidae,Dobsonia,moluccensis,Dobsonia_moluccensis,8,Q-RT-PCR,blood,0,8,1,NA,NA,note: called Dobsonia magna in study,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Molecular,Blood,0,0,0
AB13,903,NiV,Mononegavirales,Paramyxoviridae,Henipavirus,Nipah Virus,Moluccan Naked-backed Fruit Bat,Pteropodidae,Dobsonia,moluccensis,Dobsonia_moluccensis,8,Q-RT-PCR,urine,0,8,1,NA,NA,note: called Dobsonia magna in study,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Molecular,Urine,0,0,0
AB13,904,NiV,Mononegavirales,Paramyxoviridae,Henipavirus,Nipah Virus,Moluccan Naked-backed Fruit Bat,Pteropodidae,Dobsonia,moluccensis,Dobsonia_moluccensis,8,Q-RT-PCR,saliva,0,8,1,NA,NA,note: called Dobsonia magna in study,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Molecular,Saliva,0,0,0
AB13,905,HeV,Mononegavirales,Paramyxoviridae,Henipavirus,Hendra virus,Sulawesi Fruit Bat,Pteropodidae,Acerodon,celebensis,Acerodon_celebensis,15,VNT,serum,1,15,0,0,NA,,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Serology,Blood,0,1,0.066666667
AB13,906,NiV,Mononegavirales,Paramyxoviridae,Henipavirus,Nipah Virus,Sulawesi Fruit Bat,Pteropodidae,Acerodon,celebensis,Acerodon_celebensis,15,VNT,serum,0,15,0,NA,NA,,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Serology,Blood,0,0,0
AB13,907,HenipaV,Mononegavirales,Paramyxoviridae,Henipavirus,Nipah and Hendra virus,Sulawesi Fruit Bat,Pteropodidae,Acerodon,celebensis,Acerodon_celebensis,15,VNT,serum,1,15,0,0,NA,,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Serology,Blood,0,1,0.066666667
AB13,908,HeV,Mononegavirales,Paramyxoviridae,Henipavirus,Hendra virus,Large Flying-fox,Pteropodidae,Pteropus,vampyrus,Pteropus_vampyrus,51,VNT,serum,1,51,0,0,NA,,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Serology,Blood,0,1,0.019607843
AB13,909,NiV,Mononegavirales,Paramyxoviridae,Henipavirus,Nipah Virus,Large Flying-fox,Pteropodidae,Pteropus,vampyrus,Pteropus_vampyrus,51,VNT,serum,19,51,0,0,NA,,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Serology,Blood,0,1,0.37254902
AB13,910,HenipaV,Mononegavirales,Paramyxoviridae,Henipavirus,Nipah and Hendra virus,Large Flying-fox,Pteropodidae,Pteropus,vampyrus,Pteropus_vampyrus,51,VNT,serum,2,51,0,0,NA,,"Breed, A",The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallace's Line a Barrier to Nipah Virus?,2013,"mist nets, anesthesia; blood samples, urine, saliva",2005,2005,wild-caught,10,497,0,0,NA,0,3,1,"Found evidence of non-HeV, non-NiV viruses; Total samples not explicitly stated","Breed, Andrew C., Joanne Meers, Indrawati Sendow, Katharine N. Bossart, Jennifer A. Barr, Ina Smith, Supaporn Wacharapluesadee, Linfa Wang, and Hume E. Field. ""The Distribution of Henipaviruses in Southeast Asia and Australasia: Is Wallaces Line a Barrier to Nipah Virus?.""_PloS one_8, no. 4 (2013): e61316.",Serology,Blood,0,1,0.039215686
